,state,year,produced_renewable,total_consumed,energy_price,population,difference
3094,New Mexico,2034,65905.7,814356.4,28.0,2585.8,-748450.6
3095,New Mexico,2035,67056.7,820124.8,28.5,2609.5,-753068.1
34,New York,1970,325491.0,4303439.0,1.8,18268.0,-3977948.0
85,New York,1971,326609.0,4251263.0,2.0,18358.0,-3924654.0
136,New York,1972,347985.0,4269847.0,2.2,18339.0,-3921862.0
187,New York,1973,364685.0,4419080.0,2.4,18177.0,-4054395.0
238,New York,1974,362988.0,4128073.0,3.6,18050.0,-3765085.0
289,New York,1975,354900.0,3925249.0,4.1,18003.0,-3570349.0
340,New York,1976,368500.0,4224994.0,4.2,17941.0,-3856494.0
391,New York,1977,342161.0,4195220.0,4.7,17813.0,-3853059.0
442,New York,1978,354864.0,4195842.0,4.9,17681.0,-3840978.0
493,New York,1979,368358.0,3972800.0,6.2,17584.0,-3604442.0
544,New York,1980,404671.0,3863274.0,8.0,17567.0,-3458603.0
595,New York,1981,413896.0,3673745.0,9.8,17568.0,-3259849.0
646,New York,1982,397442.0,3529658.0,10.1,17590.0,-3132216.0
697,New York,1983,435889.0,3353921.0,10.7,17687.0,-2918032.0
748,New York,1984,409565.0,3403950.0,10.3,17746.0,-2994385.0
799,New York,1985,415540.0,3508528.0,10.2,17792.0,-3092988.0
850,New York,1986,429134.0,3554662.0,9.0,17833.0,-3125528.0
901,New York,1987,400041.0,3658508.0,8.9,17869.0,-3258467.0
952,New York,1988,365628.0,3748830.0,8.9,17941.0,-3383202.0
1003,New York,1989,379021.0,3771097.0,9.6,17983.0,-3392076.0
1054,New York,1990,390951.0,3768938.0,10.5,18021.0,-3377987.0
1105,New York,1991,379053.0,3703137.0,10.8,18123.0,-3324084.0
1156,New York,1992,395109.0,3788666.0,10.7,18247.0,-3393557.0
1207,New York,1993,421299.0,3813731.0,11.0,18375.0,-3392432.0
1258,New York,1994,409237.0,3752702.0,11.2,18459.0,-3343465.0
1309,New York,1995,391267.0,3791092.0,11.2,18524.0,-3399825.0
1360,New York,1996,439291.0,3940340.0,11.5,18588.0,-3501049.0
1411,New York,1997,491159.0,4013225.0,11.5,18657.0,-3522066.0
1462,New York,1998,458813.0,3939104.0,10.7,18756.0,-3480291.0
1513,New York,1999,419146.0,4061179.0,10.9,18883.0,-3642033.0
1564,New York,2000,429208.0,4138667.0,13.2,19002.0,-3709459.0
1615,New York,2001,350750.0,4021813.0,13.7,19083.0,-3671063.0
1666,New York,2002,363962.0,4031390.0,12.7,19138.0,-3667428.0
1717,New York,2003,357375.0,4163547.0,14.4,19176.0,-3806172.0
1768,New York,2004,358881.0,4261836.0,15.7,19172.0,-3902955.0
1819,New York,2005,365545.0,4153203.0,19.0,19133.0,-3787658.0
1870,New York,2006,378633.0,3873253.0,21.1,19105.0,-3494620.0
1921,New York,2007,363744.0,3958026.0,22.0,19132.0,-3594282.0
1972,New York,2008,399492.0,3874882.0,25.3,19212.0,-3475390.0
2023,New York,2009,369986.0,3698714.0,20.7,19307.0,-3328728.0
2074,New York,2010,366335.0,3874609.0,22.8,19400.0,-3508274.0
2125,New York,2011,399667.0,3757112.0,25.3,19500.0,-3357445.0
2176,New York,2012,360276.0,3583683.0,25.4,19574.0,-3223407.0
2227,New York,2013,380798.0,3723107.0,24.7,19626.0,-3342309.0
2278,New York,2014,397929.0,3840907.0,24.5,19653.0,-3442978.0
2329,New York,2015,409139.0,3838544.0,19.8,19657.0,-3429405.0
2380,New York,2016,412994.0,3768794.0,18.1,19636.0,-3355800.0
2431,New York,2017,447680.0,3776092.0,19.5,19594.0,-3328412.0
2482,New York,2018,442993.0,3946032.0,21.0,19544.0,-3503039.0
2533,New York,2019,452190.0,3841948.0,20.2,19463.0,-3389758.0
2584,New York,2020,426161.0,3354222.0,19.4,20155.0,-2928061.0
3111,New York,2021,419424.1,3742660.8,24.7,19757.9,-3323236.7
3112,New York,2022,420472.6,3737247.0,25.2,19801.4,-3316774.4
3113,New York,2023,421521.2,3731833.2,25.6,19844.8,-3310312.0
3114,New York,2024,422569.7,3726419.4,26.1,19888.3,-3303849.7
3115,New York,2025,423618.2,3721005.6,26.5,19931.7,-3297387.4
3116,New York,2026,424666.8,3715591.9,26.9,19975.2,-3290925.1
3117,New York,2027,425715.3,3710178.1,27.4,20018.6,-3284462.8
3118,New York,2028,426763.9,3704764.3,27.8,20062.1,-3278000.4
3119,New York,2029,427812.4,3699350.5,28.3,20105.5,-3271538.1
3120,New York,2030,428861.0,3693936.8,28.7,20149.0,-3265075.8
3121,New York,2031,429909.5,3688523.0,29.2,20192.4,-3258613.5
3122,New York,2032,430958.1,3683109.2,29.6,20235.9,-3252151.2
3123,New York,2033,432006.6,3677695.4,30.1,20279.3,-3245688.8
3124,New York,2034,433055.1,3672281.7,30.5,20322.8,-3239226.5
3125,New York,2035,434103.7,3666867.9,31.0,20366.2,-3232764.2
27,North Carolina,1970,111796.0,1342676.0,2.0,5098.0,-1230880.0
78,North Carolina,1971,128148.0,1403918.0,2.1,5204.0,-1275770.0
129,North Carolina,1972,135756.0,1480269.0,2.2,5301.0,-1344513.0
180,North Carolina,1973,142789.0,1551096.0,2.5,5390.0,-1408307.0
231,North Carolina,1974,139607.0,1501847.0,3.5,5471.0,-1362240.0
282,North Carolina,1975,139828.0,1458782.0,4.1,5547.0,-1318954.0
333,North Carolina,1976,136973.0,1558503.0,4.4,5608.0,-1421530.0
384,North Carolina,1977,146565.0,1633866.0,4.8,5686.0,-1487301.0
435,North Carolina,1978,159172.0,1665364.0,5.1,5759.0,-1506192.0
486,North Carolina,1979,191639.0,1730521.0,6.0,5823.0,-1538882.0
537,North Carolina,1980,135910.0,1667382.0,7.9,5899.0,-1531472.0
588,North Carolina,1981,108155.0,1629516.0,9.2,5957.0,-1521361.0
639,North Carolina,1982,143303.0,1592073.0,9.6,6019.0,-1448770.0
690,North Carolina,1983,149635.0,1668995.0,9.1,6077.0,-1519360.0
741,North Carolina,1984,159880.0,1800225.0,9.2,6164.0,-1640345.0
792,North Carolina,1985,136770.0,1797051.0,9.3,6254.0,-1660281.0
843,North Carolina,1986,114112.0,1879993.0,8.3,6322.0,-1765881.0
894,North Carolina,1987,134887.0,1966269.0,8.6,6404.0,-1831382.0
945,North Carolina,1988,115314.0,2044646.0,8.4,6481.0,-1929332.0
996,North Carolina,1989,167662.0,2064537.0,8.9,6565.0,-1896875.0
1047,North Carolina,1990,168721.0,2064098.0,9.7,6664.0,-1895377.0
1098,North Carolina,1991,137282.0,2053070.0,9.8,6784.0,-1915788.0
1149,North Carolina,1992,159698.0,2146014.0,9.5,6897.0,-1986316.0
1200,North Carolina,1993,157307.0,2234705.0,9.6,7043.0,-2077398.0
1251,North Carolina,1994,186807.0,2242614.0,9.6,7187.0,-2055807.0
1302,North Carolina,1995,168712.0,2361657.0,9.5,7345.0,-2192945.0
1353,North Carolina,1996,171371.0,2449409.0,9.9,7501.0,-2278038.0
1404,North Carolina,1997,164819.0,2428449.0,10.0,7657.0,-2263630.0
1455,North Carolina,1998,159627.0,2474626.0,9.5,7809.0,-2314999.0
1506,North Carolina,1999,139731.0,2494294.0,9.8,7949.0,-2354563.0
1557,North Carolina,2000,136234.0,2612315.0,11.5,8082.0,-2476081.0
1608,North Carolina,2001,127348.0,2551460.0,11.7,8210.0,-2424112.0
1659,North Carolina,2002,125225.0,2575450.0,11.4,8326.0,-2450225.0
1710,North Carolina,2003,181552.0,2594352.0,12.3,8423.0,-2412800.0
1761,North Carolina,2004,139795.0,2668617.0,13.9,8553.0,-2528822.0
1812,North Carolina,2005,145276.0,2702238.0,16.5,8705.0,-2556962.0
1863,North Carolina,2006,136769.0,2650024.0,18.2,8917.0,-2513255.0
1914,North Carolina,2007,113127.0,2686309.0,19.4,9118.0,-2573182.0
1965,North Carolina,2008,143059.0,2698578.0,22.1,9309.0,-2555519.0
2016,North Carolina,2009,148867.0,2557020.0,18.5,9450.0,-2408153.0
2067,North Carolina,2010,158396.0,2756601.0,20.2,9575.0,-2598205.0
2118,North Carolina,2011,156910.0,2630454.0,23.3,9659.0,-2473544.0
2169,North Carolina,2012,153198.0,2539545.0,23.7,9752.0,-2386347.0
2220,North Carolina,2013,192354.0,2558302.0,23.4,9847.0,-2365948.0
2271,North Carolina,2014,173986.0,2603078.0,23.1,9937.0,-2429092.0
2322,North Carolina,2015,170008.0,2595919.0,19.0,10037.0,-2425911.0
2373,North Carolina,2016,199520.0,2619589.0,17.6,10162.0,-2420069.0
2424,North Carolina,2017,215578.0,2575147.0,18.7,10276.0,-2359569.0
2475,North Carolina,2018,248825.0,2685032.0,20.1,10391.0,-2436207.0
2526,North Carolina,2019,254022.0,2656262.0,19.6,10501.0,-2402240.0
2577,North Carolina,2020,281143.0,2470897.0,17.8,10457.0,-2189754.0
3006,North Carolina,2021,189911.1,2938791.8,22.4,10568.2,-2748880.7
3007,North Carolina,2022,191210.0,2967789.6,22.8,10682.5,-2776579.7
3008,North Carolina,2023,192508.8,2996787.4,23.2,10796.8,-2804278.6
3009,North Carolina,2024,193807.7,3025785.3,23.6,10911.1,-2831977.6
3010,North Carolina,2025,195106.5,3054783.1,24.0,11025.4,-2859676.6
3011,North Carolina,2026,196405.4,3083781.0,24.4,11139.8,-2887375.6
3012,North Carolina,2027,197704.2,3112778.8,24.8,11254.1,-2915074.6
3013,North Carolina,2028,199003.1,3141776.7,25.2,11368.4,-2942773.6
3014,North Carolina,2029,200302.0,3170774.5,25.6,11482.7,-2970472.6
3015,North Carolina,2030,201600.8,3199772.4,26.0,11597.0,-2998171.6
3016,North Carolina,2031,202899.7,3228770.2,26.5,11711.4,-3025870.5
3017,North Carolina,2032,204198.5,3257768.1,26.9,11825.7,-3053569.5
3018,North Carolina,2033,205497.4,3286765.9,27.3,11940.0,-3081268.5
3019,North Carolina,2034,206796.2,3315763.8,27.7,12054.3,-3108967.5
3020,North Carolina,2035,208095.1,3344761.6,28.1,12168.6,-3136666.5
28,North Dakota,1970,29922.0,191117.0,2.0,620.0,-161195.0
79,North Dakota,1971,34285.0,195302.0,2.1,627.0,-161017.0
130,North Dakota,1972,32507.0,203742.0,2.0,631.0,-171235.0
181,North Dakota,1973,25135.0,202197.0,2.4,633.0,-177062.0
232,North Dakota,1974,28922.0,204358.0,3.1,635.0,-175436.0
283,North Dakota,1975,35262.0,206515.0,3.5,639.0,-171253.0
334,North Dakota,1976,34411.0,210442.0,3.9,646.0,-176031.0
385,North Dakota,1977,21338.0,210359.0,4.2,650.0,-189021.0
436,North Dakota,1978,31963.0,230012.0,4.4,651.0,-198049.0
487,North Dakota,1979,28886.0,237989.0,5.5,653.0,-209103.0
538,North Dakota,1980,28555.0,222373.0,7.3,654.0,-193818.0
589,North Dakota,1981,26037.0,236161.0,8.5,660.0,-210124.0
640,North Dakota,1982,30380.0,234682.0,8.3,669.0,-204302.0
691,North Dakota,1983,29454.0,230477.0,8.2,677.0,-201023.0
742,North Dakota,1984,30082.0,259557.0,7.5,680.0,-229475.0
793,North Dakota,1985,28393.0,300438.0,6.2,677.0,-272045.0
844,North Dakota,1986,30017.0,303900.0,5.1,670.0,-273883.0
895,North Dakota,1987,26159.0,302940.0,5.1,661.0,-276781.0
946,North Dakota,1988,25131.0,306556.0,5.2,655.0,-281425.0
997,North Dakota,1989,25388.0,319110.0,5.3,646.0,-293722.0
1048,North Dakota,1990,22169.0,312939.0,5.8,638.0,-290770.0
1099,North Dakota,1991,23205.0,322894.0,5.8,636.0,-299689.0
1150,North Dakota,1992,22246.0,329126.0,5.5,638.0,-306880.0
1201,North Dakota,1993,19321.0,332142.0,5.6,641.0,-312821.0
1252,North Dakota,1994,24581.0,342000.0,5.5,645.0,-317419.0
1303,North Dakota,1995,30985.0,350175.0,5.5,648.0,-319190.0
1354,North Dakota,1996,36360.0,353238.0,6.0,650.0,-316878.0
1405,North Dakota,1997,38466.0,359732.0,5.9,650.0,-321266.0
1456,North Dakota,1998,28369.0,347752.0,5.4,648.0,-319383.0
1507,North Dakota,1999,31608.0,375585.0,5.8,644.0,-343977.0
1558,North Dakota,2000,27268.0,381565.0,7.0,642.0,-354297.0
1609,North Dakota,2001,20662.0,407370.0,7.3,639.0,-386708.0
1660,North Dakota,2002,23405.0,401218.0,6.7,638.0,-377813.0
1711,North Dakota,2003,26158.0,400838.0,7.4,639.0,-374680.0
1762,North Dakota,2004,25922.0,404459.0,8.8,645.0,-378537.0
1813,North Dakota,2005,23400.0,409142.0,10.5,646.0,-385742.0
1864,North Dakota,2006,26086.0,416023.0,11.4,649.0,-389937.0
1915,North Dakota,2007,43992.0,437978.0,12.8,653.0,-393986.0
1966,North Dakota,2008,58719.0,444397.0,15.0,658.0,-385678.0
2017,North Dakota,2009,85152.0,435055.0,11.3,665.0,-349903.0
2068,North Dakota,2010,109146.0,473681.0,13.2,675.0,-364535.0
2119,North Dakota,2011,132334.0,525239.0,17.1,686.0,-392905.0
2170,North Dakota,2012,127541.0,549051.0,18.0,702.0,-421510.0
2221,North Dakota,2013,125386.0,591489.0,18.3,723.0,-466103.0
2272,North Dakota,2014,138436.0,640539.0,18.4,739.0,-502103.0
2323,North Dakota,2015,141748.0,608353.0,13.7,756.0,-466605.0
2374,North Dakota,2016,162635.0,583657.0,12.4,756.0,-421022.0
2425,North Dakota,2017,212086.0,633995.0,13.5,757.0,-421909.0
2476,North Dakota,2018,209189.0,663153.0,14.9,760.0,-453964.0
2527,North Dakota,2019,211395.0,683875.0,14.7,764.0,-472480.0
2578,North Dakota,2020,224409.0,625886.0,12.5,779.0,-401477.0
3021,North Dakota,2021,129868.6,603986.6,15.2,714.7,-474118.0
3022,North Dakota,2022,132606.5,612953.8,15.5,716.6,-480347.4
3023,North Dakota,2023,135344.3,621921.1,15.7,718.5,-486576.8
3024,North Dakota,2024,138082.2,630888.3,16.0,720.3,-492806.2
3025,North Dakota,2025,140820.0,639855.6,16.3,722.2,-499035.6
3026,North Dakota,2026,143557.9,648822.8,16.5,724.1,-505264.9
3027,North Dakota,2027,146295.7,657790.0,16.8,725.9,-511494.3
3028,North Dakota,2028,149033.6,666757.3,17.1,727.8,-517723.7
3029,North Dakota,2029,151771.4,675724.5,17.3,729.7,-523953.1
3030,North Dakota,2030,154509.3,684691.8,17.6,731.5,-530182.5
3031,North Dakota,2031,157247.1,693659.0,17.9,733.4,-536411.9
3032,North Dakota,2032,159985.0,702626.3,18.1,735.3,-542641.3
3033,North Dakota,2033,162722.8,711593.5,18.4,737.1,-548870.7
3034,North Dakota,2034,165460.7,720560.7,18.7,739.0,-555100.0
3035,North Dakota,2035,168198.5,729528.0,18.9,740.9,-561329.4
35,Ohio,1970,44149.0,3932645.0,1.5,10664.0,-3888496.0
86,Ohio,1971,43520.0,3871518.0,1.6,10735.0,-3827998.0
137,Ohio,1972,44940.0,4125705.0,1.7,10747.0,-4080765.0
188,Ohio,1973,46607.0,4218370.0,1.8,10767.0,-4171763.0
239,Ohio,1974,48408.0,4198106.0,2.6,10766.0,-4149698.0
290,Ohio,1975,46299.0,3979902.0,3.1,10770.0,-3933603.0
341,Ohio,1976,52843.0,4208900.0,3.2,10753.0,-4156057.0
392,Ohio,1977,58582.0,4198403.0,3.7,10771.0,-4139821.0
443,Ohio,1978,69632.0,4275771.0,4.0,10796.0,-4206139.0
494,Ohio,1979,74657.0,4261990.0,4.9,10798.0,-4187333.0
545,Ohio,1980,107374.0,3950811.0,6.2,10801.0,-3843437.0
596,Ohio,1981,112930.0,3848330.0,7.1,10788.0,-3735400.0
647,Ohio,1982,115117.0,3507765.0,7.8,10757.0,-3392648.0
698,Ohio,1983,131121.0,3444507.0,8.2,10738.0,-3313386.0
749,Ohio,1984,128096.0,3646301.0,8.1,10738.0,-3518205.0
800,Ohio,1985,130618.0,3622387.0,8.2,10735.0,-3491769.0
851,Ohio,1986,117706.0,3591701.0,7.4,10730.0,-3473995.0
902,Ohio,1987,122283.0,3708183.0,7.4,10760.0,-3585900.0
953,Ohio,1988,127664.0,3844211.0,7.3,10799.0,-3716547.0
1004,Ohio,1989,106705.0,3953736.0,7.7,10829.0,-3847031.0
1055,Ohio,1990,74714.0,3822978.0,8.3,10864.0,-3748264.0
1106,Ohio,1991,80207.0,3821363.0,8.4,10946.0,-3741156.0
1157,Ohio,1992,76310.0,3864860.0,8.2,11029.0,-3788550.0
1208,Ohio,1993,53768.0,3917038.0,8.6,11101.0,-3863270.0
1259,Ohio,1994,79948.0,4026924.0,8.6,11152.0,-3946976.0
1310,Ohio,1995,72219.0,4109185.0,8.6,11203.0,-4036966.0
1361,Ohio,1996,78957.0,4196130.0,8.9,11243.0,-4117173.0
1412,Ohio,1997,74189.0,4180825.0,9.1,11277.0,-4106636.0
1463,Ohio,1998,67210.0,4080013.0,8.8,11312.0,-4012803.0
1514,Ohio,1999,74350.0,4245853.0,9.0,11335.0,-4171503.0
1565,Ohio,2000,79331.0,4273427.0,10.4,11364.0,-4194096.0
1616,Ohio,2001,51102.0,4010965.0,10.9,11387.0,-3959863.0
1667,Ohio,2002,38156.0,3954608.0,10.4,11408.0,-3916452.0
1718,Ohio,2003,47970.0,4020593.0,11.5,11435.0,-3972623.0
1769,Ohio,2004,51268.0,4054624.0,12.8,11452.0,-4003356.0
1820,Ohio,2005,54496.0,4081429.0,15.4,11463.0,-4026933.0
1871,Ohio,2006,55794.0,3921591.0,17.1,11481.0,-3865797.0
1922,Ohio,2007,62088.0,4049462.0,17.8,11500.0,-3987374.0
1973,Ohio,2008,110718.0,3999756.0,20.4,11515.0,-3889038.0
2024,Ohio,2009,97091.0,3666516.0,17.0,11529.0,-3569425.0
2075,Ohio,2010,125540.0,3788343.0,18.1,11539.0,-3662803.0
2126,Ohio,2011,139222.0,3755039.0,20.4,11546.0,-3615817.0
2177,Ohio,2012,140399.0,3614913.0,20.5,11551.0,-3474514.0
2228,Ohio,2013,155519.0,3685457.0,19.9,11580.0,-3529938.0
2279,Ohio,2014,167123.0,3793308.0,19.8,11607.0,-3626185.0
2330,Ohio,2015,164904.0,3708157.0,16.6,11622.0,-3543253.0
2381,Ohio,2016,166682.0,3667777.0,15.6,11640.0,-3501095.0
2432,Ohio,2017,167037.0,3616508.0,16.7,11666.0,-3449471.0
2483,Ohio,2018,172901.0,3762435.0,17.4,11681.0,-3589534.0
2534,Ohio,2019,174087.0,3637669.0,17.0,11697.0,-3463582.0
2585,Ohio,2020,161090.0,3404480.0,15.3,11791.0,-3243390.0
3126,Ohio,2021,134724.9,3761989.6,20.1,11779.5,-3627264.8
3127,Ohio,2022,136338.1,3756088.4,20.5,11803.3,-3619750.3
3128,Ohio,2023,137951.4,3750187.2,20.9,11827.1,-3612235.8
3129,Ohio,2024,139564.7,3744286.1,21.3,11850.9,-3604721.4
3130,Ohio,2025,141178.0,3738384.9,21.6,11874.7,-3597206.9
3131,Ohio,2026,142791.3,3732483.7,22.0,11898.5,-3589692.4
3132,Ohio,2027,144404.6,3726582.5,22.4,11922.3,-3582178.0
3133,Ohio,2028,146017.8,3720681.3,22.7,11946.1,-3574663.5
3134,Ohio,2029,147631.1,3714780.1,23.1,11969.8,-3567149.0
3135,Ohio,2030,149244.4,3708879.0,23.5,11993.6,-3559634.6
3136,Ohio,2031,150857.7,3702977.8,23.8,12017.4,-3552120.1
3137,Ohio,2032,152471.0,3697076.6,24.2,12041.2,-3544605.6
3138,Ohio,2033,154084.3,3691175.4,24.6,12065.0,-3537091.2
3139,Ohio,2034,155697.5,3685274.2,25.0,12088.8,-3529576.7
3140,Ohio,2035,157310.8,3679373.0,25.3,12112.6,-3522062.2
36,Oklahoma,1970,21730.0,939226.0,1.9,2567.0,-917496.0
87,Oklahoma,1971,21321.0,965680.0,1.9,2619.0,-944359.0
138,Oklahoma,1972,26724.0,1019204.0,1.9,2659.0,-992480.0
189,Oklahoma,1973,50756.0,1024152.0,2.1,2696.0,-973396.0
240,Oklahoma,1974,48830.0,1064042.0,2.7,2735.0,-1015212.0
291,Oklahoma,1975,42644.0,1070091.0,3.1,2775.0,-1027447.0
342,Oklahoma,1976,29303.0,1162766.0,3.3,2827.0,-1133463.0
393,Oklahoma,1977,32743.0,1224894.0,3.7,2870.0,-1192151.0
444,Oklahoma,1978,37416.0,1266603.0,4.0,2917.0,-1229187.0
495,Oklahoma,1979,46806.0,1322376.0,4.9,2975.0,-1275570.0
546,Oklahoma,1980,24855.0,1213993.0,6.5,3041.0,-1189138.0
597,Oklahoma,1981,23520.0,1248960.0,7.3,3096.0,-1225440.0
648,Oklahoma,1982,36159.0,1318075.0,7.7,3206.0,-1281916.0
699,Oklahoma,1983,39240.0,1316946.0,7.6,3290.0,-1277706.0
750,Oklahoma,1984,39702.0,1322507.0,7.5,3286.0,-1282805.0
801,Oklahoma,1985,57000.0,1297798.0,7.8,3271.0,-1240798.0
852,Oklahoma,1986,45180.0,1203182.0,7.0,3253.0,-1158002.0
903,Oklahoma,1987,45998.0,1256837.0,6.7,3210.0,-1210839.0
954,Oklahoma,1988,37117.0,1291311.0,6.5,3167.0,-1254194.0
1005,Oklahoma,1989,50344.0,1325070.0,6.7,3150.0,-1274726.0
1056,Oklahoma,1990,49914.0,1393309.0,7.4,3149.0,-1343395.0
1107,Oklahoma,1991,41216.0,1321377.0,7.3,3175.0,-1280161.0
1158,Oklahoma,1992,53293.0,1337475.0,7.2,3221.0,-1284182.0
1209,Oklahoma,1993,67957.0,1396903.0,7.3,3252.0,-1328946.0
1260,Oklahoma,1994,50125.0,1402103.0,7.2,3281.0,-1351978.0
1311,Oklahoma,1995,53290.0,1376001.0,7.2,3308.0,-1322711.0
1362,Oklahoma,1996,51673.0,1438055.0,7.8,3340.0,-1386382.0
1413,Oklahoma,1997,55183.0,1444227.0,8.1,3373.0,-1389044.0
1464,Oklahoma,1998,60591.0,1449160.0,7.5,3405.0,-1388569.0
1515,Oklahoma,1999,55318.0,1432209.0,7.9,3437.0,-1376891.0
1566,Oklahoma,2000,47389.0,1486799.0,10.0,3454.0,-1439410.0
1617,Oklahoma,2001,48390.0,1508230.0,10.5,3467.0,-1459840.0
1668,Oklahoma,2002,40915.0,1458526.0,9.5,3489.0,-1417611.0
1719,Oklahoma,2003,41954.0,1488461.0,10.9,3505.0,-1446507.0
1770,Oklahoma,2004,62058.0,1477461.0,12.3,3525.0,-1415403.0
1821,Oklahoma,2005,61329.0,1527097.0,14.8,3549.0,-1465768.0
1872,Oklahoma,2006,50325.0,1566694.0,16.5,3594.0,-1516369.0
1923,Oklahoma,2007,74304.0,1572521.0,17.1,3634.0,-1498217.0
1974,Oklahoma,2008,75383.0,1582452.0,20.4,3669.0,-1507069.0
2025,Oklahoma,2009,81605.0,1492392.0,15.9,3718.0,-1410787.0
2076,Oklahoma,2010,96019.0,1579813.0,17.1,3760.0,-1483794.0
2127,Oklahoma,2011,100945.0,1577495.0,19.7,3789.0,-1476550.0
2178,Oklahoma,2012,119647.0,1562808.0,20.2,3819.0,-1443161.0
2229,Oklahoma,2013,164988.0,1615766.0,19.7,3854.0,-1450778.0
2280,Oklahoma,2014,163029.0,1683025.0,19.9,3879.0,-1519996.0
2331,Oklahoma,2015,187199.0,1625556.0,16.1,3911.0,-1438357.0
2382,Oklahoma,2016,243569.0,1624919.0,14.1,3928.0,-1381350.0
2433,Oklahoma,2017,274848.0,1647508.0,15.4,3934.0,-1372660.0
2484,Oklahoma,2018,308589.0,1715294.0,16.2,3943.0,-1406705.0
2535,Oklahoma,2019,332320.0,1684997.0,15.6,3961.0,-1352677.0
2586,Oklahoma,2020,323741.0,1579183.0,13.5,3962.0,-1255442.0
3141,Oklahoma,2021,176226.0,1722574.5,19.0,4024.5,-1546348.5
3142,Oklahoma,2022,179920.8,1735532.1,19.3,4050.8,-1555611.3
3143,Oklahoma,2023,183615.5,1748489.6,19.7,4077.0,-1564874.1
3144,Oklahoma,2024,187310.2,1761447.1,20.0,4103.3,-1574136.9
3145,Oklahoma,2025,191005.0,1774404.7,20.4,4129.6,-1583399.7
3146,Oklahoma,2026,194699.7,1787362.2,20.7,4155.8,-1592662.5
3147,Oklahoma,2027,198394.5,1800319.7,21.0,4182.1,-1601925.3
3148,Oklahoma,2028,202089.2,1813277.3,21.4,4208.3,-1611188.1
3149,Oklahoma,2029,205783.9,1826234.8,21.7,4234.6,-1620450.9
3150,Oklahoma,2030,209478.7,1839192.3,22.1,4260.9,-1629713.7
3151,Oklahoma,2031,213173.4,1852149.9,22.4,4287.1,-1638976.5
3152,Oklahoma,2032,216868.1,1865107.4,22.8,4313.4,-1648239.3
3153,Oklahoma,2033,220562.9,1878064.9,23.1,4339.6,-1657502.1
3154,Oklahoma,2034,224257.6,1891022.5,23.5,4365.9,-1666764.9
3155,Oklahoma,2035,227952.4,1903980.0,23.8,4392.2,-1676027.7
37,Oregon,1970,371350.0,752924.0,1.9,2101.0,-381574.0
88,Oregon,1971,419311.0,796879.0,1.9,2151.0,-377568.0
139,Oregon,1972,435930.0,837435.0,1.9,2197.0,-401505.0
190,Oregon,1973,351043.0,854962.0,2.1,2242.0,-503919.0
241,Oregon,1974,432867.0,837588.0,2.8,2285.0,-404721.0
292,Oregon,1975,417387.0,867638.0,3.2,2330.0,-450251.0
343,Oregon,1976,434370.0,885915.0,3.4,2378.0,-451545.0
394,Oregon,1977,327769.0,885093.0,3.8,2447.0,-557324.0
445,Oregon,1978,408647.0,951139.0,4.2,2518.0,-542492.0
496,Oregon,1979,387287.0,977131.0,5.2,2588.0,-589844.0
547,Oregon,1980,401129.0,945029.0,7.1,2641.0,-543900.0
598,Oregon,1981,428803.0,939039.0,7.8,2668.0,-510236.0
649,Oregon,1982,561110.0,905941.0,8.2,2665.0,-344831.0
700,Oregon,1983,574196.0,868020.0,8.0,2653.0,-293824.0
751,Oregon,1984,590527.0,936508.0,8.1,2667.0,-345981.0
802,Oregon,1985,529624.0,913873.0,8.3,2673.0,-384249.0
853,Oregon,1986,532746.0,895457.0,7.0,2684.0,-362711.0
904,Oregon,1987,477093.0,940455.0,7.1,2701.0,-463362.0
955,Oregon,1988,470568.0,991005.0,7.1,2741.0,-520437.0
1006,Oregon,1989,481678.0,999506.0,7.5,2791.0,-517828.0
1057,Oregon,1990,487410.0,993039.0,8.1,2860.0,-505629.0
1108,Oregon,1991,484638.0,1026228.0,7.9,2929.0,-541590.0
1159,Oregon,1992,374214.0,1019290.0,8.0,2992.0,-645076.0
1210,Oregon,1993,414153.0,1038599.0,8.3,3060.0,-624446.0
1261,Oregon,1994,367996.0,1053488.0,8.5,3121.0,-685492.0
1312,Oregon,1995,467164.0,1059502.0,8.6,3184.0,-592338.0
1363,Oregon,1996,517451.0,1103336.0,8.9,3247.0,-585885.0
1414,Oregon,1997,530595.0,1114830.0,8.6,3304.0,-584235.0
1465,Oregon,1998,454349.0,1125373.0,8.1,3352.0,-671024.0
1516,Oregon,1999,509832.0,1150420.0,8.8,3394.0,-640588.0
1567,Oregon,2000,436666.0,1135473.0,10.6,3430.0,-698807.0
1618,Oregon,2001,349950.0,1043441.0,11.0,3468.0,-693491.0
1669,Oregon,2002,400635.0,1038744.0,11.1,3513.0,-638109.0
1720,Oregon,2003,384479.0,1017177.0,12.0,3547.0,-632698.0
1771,Oregon,2004,384623.0,1012896.0,13.2,3569.0,-628273.0
1822,Oregon,2005,364067.0,1043015.0,15.3,3613.0,-678948.0
1873,Oregon,2006,433012.0,1077542.0,16.9,3671.0,-644530.0
1924,Oregon,2007,396907.0,1062797.0,18.2,3722.0,-665890.0
1975,Oregon,2008,414472.0,1047201.0,20.9,3769.0,-632729.0
2026,Oregon,2009,415680.0,1012819.0,17.6,3809.0,-597139.0
2077,Oregon,2010,398748.0,981828.0,19.1,3838.0,-583080.0
2128,Oregon,2011,517375.0,1007150.0,22.1,3873.0,-489775.0
